1016|5
98876|83
2206|75
112657|18
4520|62
9288|16,83
1129|33
1138|103
2736|90,94
115228|2,17,18
128|27
4562|27
4067|92
239|92
2106|18
9400|16
9664|25
1218|63,64,67,280
8847|70
1173|21
237|92
2705|100
143|74,92
347|90,91
1084|77
50|67
1301|30,39
36|75
2211|88
652|92
3558|104
1297|39
910|93
2075|18
1271|38,42
223|90,99
248|25,26
4056|62
9653|81
107439|92
964|276
1126|10
1500|92
1033|276
9652|18
131|27,75
3560|104
814|278
671|92
109456|92
327|90
4899|100
2688|95
655|92
4568|102
2067|18
4535|61,88
2695|69
136|42,281
4478|69,87,95
98857|10,52,74
1188|49
4676|10
2690|95
108698|276
13639|226
4669|13,52
2716|98,99,332
107441|92
1094|8
813|278
107417|93
584|92
2224|82
2702|100
1987|69
2235|12
78|11,70
4739|92
2115|18
997|106
4685|52,92
2095|17,18
1474|79,81,276
4591|74
98863|67,279
1650|39,296
102470|49,81,276
881|48
4564|100
912|93
832|88
9376|10,81
9680|79
365|90
1090|84
2735|94
4512|33
1479|34,81
102467|49,60,81,276
2724|98
1086|83
118|63,79
249|63
109466|36
1045|2,48,79
9660|81
563|94
1627|43,276
4388|34,49,79
114744|17,18
4015|47,63,70,77
4458|78
784|51
4382|20,281
1263|2,24,27
1175|25
2099|16
1647|93
58|25
108695|43,276
937|54
2064|18
2200|13
894|75
9184|70
112692|106
1128|33
8793|83
112647|16
1|103
2703|100
4596|74,92
1098|8
1031|66,74,276
407|95
9166|78
41223|64
4738|92
115282|106
4901|100
9333|79
98855|10,74
4384|79
4569|102
109490|27
2237|12
2078|18
238|92
9065|34
1029|74
357|34
102468|81,276
644|92
1058|63
4672|13
1185|33,43
788|51
9789|98
3559|104
60|281
3539|92
1284|41
109479|92
1533|79
8984|79
645|92
9180|70
2147|18
2217|77
961|276
3552|104
112639|48,79
115245|79
115247|79
4386|34
183|23
9793|103
163|78
14930|75
109458|92
109482|2,79
1149|47,48,49,76
1099|8
9083|12
1059|4,13,63
447|91,92
2288|13
1298|39
114760|35
9791|98
224|65
8710|10,52,74
2269|12
1120|16
8871|38,52
1019|2
2683|94
2248|18
98869|16
109476|74,92
1100|8
9686|39
9332|79
9282|79
252|48,63,70,79
4507|18
8862|27
109521|47
172|42
2213|61,88
597|92
8866|43
925|67
114759|35
1561|48,72,79,280
807|70
2239|13
9086|12,97
213|25
9033|101,102
2126|17,18
924|48
112654|18
112686|29
4590|74
4038|69,95
39|75
38|75
109502|18
8995|97
9173|49,81,276
1305|278
4539|105
2714|98,99
8859|85
72|26
1475|34
2343|101
9088|97
107412|281
1163|276
114746|17,18
8790|67,279
4761|16
102488|69
2112|65
363|90
524|5
1008|106
2128|16
4668|13
2261|12
4484|34
1183|43
1119|16
142|74,92
2246|10
108696|43
109446|82
4572|5,102
2710|64
109459|92
112648|16
1478|81
596|92
8112|99
76|11
115284|106
1083|77
4468|24,42,95,312
2733|94
1613|58,93
225|48
4552|278
14841|75
4534|61
2184|35
1182|43
9369|27
4058|62,276
1639|81
4674|11
1093|8
1184|43
9656|75
8720|61
1303|39
1144|278
8841|83
2233|12
2214|77
1130|33
955|84
2712|98,99,105
891|75
9175|34
109453|93
1498|90,94
595|92
3544|92
2181|35
8718|61,88,95
1158|100
4675|10
1017|5,66,81,276
999|106
3522|101
911|93
2195|35
834|54,276
839|82
8794|83
37|75
108697|43
853|70,78
2713|98,99
9085|12
1254|77
9002|76
4557|81
358|35
601|62
114749|16,83
1139|103
2270|12
1040|8
9401|16
109447|82
639|90,100
672|92
897|276
8869|79
9291|92
114737|101
9659|81
109501|18
109519|47
59|26
1623|36
115256|16
4740|92
564|94
9177|34
235|92
2244|13,52
4483|69
938|70
9661|35
9615|43
643|92
1541|27
112677|92
9669|93
9153|75
2101|18
133|42
1580|33
1269|42
1157|100
2103|65
2185|35
9616|276
114740|18
98856|10,74
166|78
112637|280
9090|70,74
849|77
102485|69,87,95
109467|79,81
670|92
4503|18
115246|79
466|40
9176|34
9687|39
1476|34
433|276
1004|106
2715|98,99
9174|49,81,276
177|5
2149|18
2199|13
2286|13
4541|98,105
787|10
9062|79
2081|18
408|95
1145|76
1036|103,276
2123|2,18
4066|92
346|90
220|99
52|48,64,67
1020|2
2267|13
343|91
3534|92
2247|10
9084|12
4014|47
1012|106
2109|18
98838|277
9612|79
4551|278
960|276
98871|17
1096|8
2110|18
61|25,26,281
1088|84
820|79
251|48
1597|33,79
112668|70
30895|32
2711|48,64,67
2726|98,99
2127|2,17,18
831|88
1653|35
4671|52
1674|8,63,64
2232|12
230|49
4065|92
4050|99
2124|2,18
1131|33
116172|2,10
9286|16,83
406|95
228|49
1314|29
472|90
2209|75
4571|5
3535|92
112636|280
4385|34
328|90
102496|75
2268|12
965|78
109455|92
4514|33,82
1080|70
642|92
9185|78
4665|27
1170|39
4068|74
837|82
8791|67,279
4397|94
9000|10
8867|43
112667|70
4542|103
2259|14
2686|95
478|90,91
785|10
115253|16
109439|5,102,375,376
2263|12
107431|104
4525|52,70
146|74,92
482|5
112666|70
102474|75
2241|52
102477|75
117|75
98835|69,95,277
8864|95
9651|10,18
9654|79,81
9681|94
4420|81
1124|79
2226|82
1214|63
102495|75
1619|10,78,89
9156|75
140|74,92
939|54,63
1032|276
2118|17,18
660|92
4387|49
112670|92
654|92
821|79
1735|38
339|95
41|75
9682|94
456|90
2104|65
98870|16
1626|79,81
4247|99
1570|10,33,52,81,276
848|77
9675|94
1177|34
9290|92
9181|78
1015|81,276
9183|49,70,78
165|78
4523|70
368|21
9178|34
114742|17,18
882|48,61,88
896|276
9165|78
109500|18
1044|2,79
926|48,67
8719|95
4563|100
4059|79
8861|27,95
112644|88
2245|18
112645|88
2198|13
651|92
2131|16
4546|103,293
204|81
8840|83
115252|16
4559|42,79,81
4069|74
4070|92
1153|63
2194|35
1000|106
1982|96
9287|16,83
1172|39,278
109448|82
4080|86
112691|106
602|92
2063|10,18
1217|63
115251|281
2731|94
109485|67
4537|105
1362|276
979|78
987|106
2256|14
2240|13
399|81
838|82
205|30,81
9673|2,79
8985|79
9179|70,78
361|81,276
232|92
2216|77
8788|17
2732|94
8716|10,74
109481|2,48,79
9665|22
8800|83
132|281
936|10,46
8994|97
1038|8,103
441|91
109475|74,92
860|70
112656|18
74|25,26
2238|12
1133|95
898|276
4084|8,52
9676|90
112676|92
234|92
362|34,35,81,276
112678|18
114|75
2113|65
1989|69,92,97
2146|18
892|75
4679|2
2171|18
3536|92
4538|105
1013|106
893|75
1186|47
86|48,63,79
341|95
586|92
1132|10,33
1501|92
16|106
49|48
14|106
1300|39
1123|79
474|10,90,92,94,104
2102|65
980|70,78
2266|12,13
4656|48
8848|70
109472|81
36946|69
109465|18
4047|105
2107|18
2223|82
2193|35
109454|58
340|95
1988|97
525|5
176|5
8787|16
2076|18
4396|94
98837|95
113|75
102461|92
9061|81
114743|17,18
4418|81
2074|18
895|276
9163|70
112685|25
1011|106
353|91
1081|77
200|81
3542|92
862|70,78
9657|75
1018|77
111|75
1056|4,13
9792|98
4570|102
8113|99
440|91
15|106
110315|103
3540|92
369|21,22
109442|102
9293|92
1159|100
129|27
9662|35
141|74,92
8996|97
967|78
9658|75
102481|106
3537|92
109441|102
984|106
109445|82
1488|104
366|21
4741|52
8999|10,58,76
8986|79
865|67
115249|20,281
98875|83
2132|16
98862|67,279
109483|48
115231|2,18
833|88
4518|12
789|10,51
405|95
1062|103
174|38,42
112690|106
98836|69,95
851|78
409|95
1006|106
1116|16
2108|18
1283|34
2260|8,14
1150|67
364|90
9370|27
1082|77
9292|92
1983|96
9187|49
4898|99
2696|34
1357|30,31,32
470|94
880|61
3532|92
144|92
2105|18,65
360|34
329|90
2096|17,18
4400|90,91,94
48|64
438|91
1037|8,103
1503|27
850|70
107429|104
674|92
659|92
2098|16
1516|93,100
127|27
454|5
9614|43
35|75
878|70
598|62
2697|69,94,95
1085|77
4550|21,30,74
661|92
1146|48
2065|10,18
98874|83
9001|58
1171|278
4588|74
1563|23,281
4381|281
464|79
2730|106
2672|86,87
2221|82
109480|92
112635|48,72,79,280
1041|8,103,106
367|22
989|106
98854|10,52,74
1089|84
115254|16
4063|61,101
98860|67,279
4057|276
467|40,79
112646|16
2698|34,69,94,95
1021|2
640|92
40|75
114753|16,83
112638|79
4635|30
115255|16
1581|16
476|91
221|99
1181|34
102494|75
9668|93
4517|11
9279|104
98868|16,17
109478|74,92
1030|276
1147|47
879|70,78
77|70
98879|83
1009|106
2201|9,13
2345|35
4533|88
2262|12
9655|5
120|48,63,79
1097|8
1490|16,83
1530|79
2094|17,18
226|48
1252|77
9162|70,78,92
646|92
1697|90,94,95
861|70
4686|16
4673|75
1615|47,276
109474|74,92
112643|88
1187|77
998|106
2734|94
246|25
1215|280
2264|12
2079|18
9373|79
968|70,78
9371|280
1643|281
112683|21
