22589|157310
25636|201065
23690|79137
26443|209085
23259|125711
23611|91443
23793|72964
24545|185714
23243|163621
23712|63846
24887|190912
23677|138753
24204|182698
24618|152332
23620|128034
15464|81398
24639|98016
20669|53106
23892|53106
26174|210746
22620|157715
23457|154481
23732|175192
25686|201813
22510|86102
24446|184951
22447|111214
24433|133660
23095|22684
25748|201465
23931|45950
22566|65431
23471|152213
25651|61291
23701|12475
24677|183856
22204|156298
26379|190464
26089|209522
24246|180534
26203|106539
21855|154704
22188|129880
24032|116703
22715|61291
23898|121559
23183|114383
26133|210245
24810|190352
27380|54254
26206|61291
23652|54240
24447|184951
20259|94661
24491|185183
24237|61291
23235|125723
26092|20542
25098|194235
22826|61291
22385|87315
22772|61291
25279|197158
25735|202313
26151|210245
24474|185183
22960|144473
24721|188817
23144|62974
23584|171884
24912|185448
24335|70108
25114|194235
17493|49070
22520|97111
25774|68751
23329|61675
23780|88997
26190|210746
23676|138753
26763|133636
24077|61682
25647|61291
24483|185175
22561|14630
22025|155450
24521|95449
21851|154700
24695|187679
25153|195387
23238|158957
26953|116567
23942|45950
24353|183141
23370|60427
24076|107812
24723|178576
20408|133671
23769|45778
20589|135204
25031|88997
22851|65755
24719|188817
25625|194276
26248|63593
23449|21910
23994|12013
23153|61644
26956|216331
26135|210245
25565|194235
22222|132181
25771|202574
26822|216031
23157|59507
21727|152332
22367|153388
24563|186417
23469|156124
25295|197401
22709|61291
22458|157408
24714|185132
24286|180534
27201|157551
24860|190473
24898|190411
23268|138389
26908|216358
27216|11436
24652|185137
26201|210746
23535|65681
24929|32994
22755|68444
23487|120710
24523|120762
24587|184578
26544|215010
24376|156771
26579|215324
25830|138836
23713|63846
25321|197785
24967|61291
23603|157494
24242|182910
23896|121559
27143|156925
25738|56804
23013|101937
25584|59965
20194|92589
23376|81993
22720|61291
21854|154708
23151|163647
25542|94661
26065|209158
26281|76283
16773|94661
22760|146963
24975|192247
23776|56804
24333|180140
23477|155208
25318|197785
22474|157428
24994|192413
24665|187679
24783|130394
26564|156771
23972|88997
23941|45950
22249|155691
22744|148740
23126|71543
24668|188257
25514|196116
23815|130627
24030|116703
21966|116041
24306|56804
22808|61291
24039|12731
23615|171271
24859|190473
24777|62000
20879|139161
22717|61291
24971|61291
20587|135204
24457|183247
24226|61291
26093|209665
23628|82008
23088|45778
23766|45778
21852|154692
25896|114383
26085|195619
24165|175686
23207|98133
23159|59507
23162|61663
24167|175686
22434|95490
26277|144127
25186|132181
26017|73018
24432|184944
23075|57051
23288|166862
22854|91727
24675|91733
22830|61291
24508|119267
26243|61291
23391|61522
22716|61291
24038|12731
25018|12475
24235|61291
23871|177273
22559|14630
25082|45778
26180|210746
26662|215811
23963|72964
21885|154746
23702|174692
22177|156276
22835|61291
23241|68849
23791|159465
24793|187737
24283|116703
22813|107550
24494|185183
22850|65755
24031|116706
25490|193903
25711|201720
25648|61291
23895|121559
22951|86897
23119|70424
22778|63025
24718|188817
