562211|47
429409|276
883|75
126812|302
113705|367
256713|13
402030|61
342024|74
609352|311
88337|311
637288|40
408246|278
88533|276
127586|301
426480|18
528834|50
93094|4
163364|312
39750|105
409249|280
523407|85
423279|48
658371|61
90673|92
86662|280
90072|279
36733|106
256650|13
232238|358
51600|86
418428|280
513228|2
170793|39
91114|13
169798|296
54462|279
529179|279
417384|280
555114|86
171161|295
408183|278
482374|70
673002|302
544526|5
423024|325
127791|306
400746|346
254190|22
137283|336
92376|15
528955|48
97539|311
619254|25
398083|47
55320|368
94992|46
171326|295
49284|58
123220|34
254200|22
87428|83
66701|51
401248|86
152936|371
674644|34
86983|79
127763|307
423018|325
160446|346
372499|48
662490|47
227381|366
137524|21
185495|75
513656|86
91665|317
66702|51
130355|322
160318|346
665173|277
702465|371
108287|312
418508|280
107682|311
75230|110
163518|166
60071|76
123572|34
89912|277
558096|283
658506|67
163355|312
187224|340
254019|22
126894|307
129452|306
650226|378
365978|54
253982|22
256759|13
201702|326
87616|311
432248|311
97633|311
163263|312
561580|279
359674|48
86374|80
171789|42
254266|22
408838|54
411426|12
53338|51
401204|75
540798|62
119364|18
248701|338
402022|61
404895|315
149039|371
341718|69
227344|366
113375|367
52999|49
642720|309
66415|49
66369|49
513702|281
400520|346
525808|311
90743|92
523402|276
402302|61
221953|70
289600|1
66580|51
345855|82
373675|54
522833|278
89966|277
367327|317
125717|95
85910|47
137338|336
373567|54
86535|280
402097|67
334826|47
137211|336
91070|12
134737|346
149219|371
402056|67
724017|17
418806|280
482366|64
91597|94
93308|105
171504|297
85867|47
57497|11
658410|61
619355|282
172448|295
616370|368
219405|363
178827|95
322482|276
77478|294
72616|46
97586|311
108921|77
89630|75
340585|12
524386|279
404991|326
53777|280
114621|76
408743|312
163347|312
53332|51
71357|70
2184|35
526441|27
123701|34
527208|27
87180|81
90950|96
408782|54
90614|92
129145|95
113710|367
335383|278
171954|40
88310|311
134801|346
619327|283
53348|51
257647|288
90945|96
113401|367
659419|569
79848|27
342012|74
88610|276
91572|94
524577|13
186662|280
125704|95
90260|301
126469|301
401217|75
505481|371
255822|368
86572|280
674608|34
227445|366
372269|48
675079|277
85816|47
130131|305
86329|280
170066|298
408139|278
606849|50
126749|302
613761|70
480608|95
544481|65
114181|362
256607|13
169898|298
400518|346
403230|276
163350|312
89368|39
617648|368
108897|77
87528|311
417352|280
529699|48
178764|67
230798|16
418719|280
114078|103
160153|346
85745|49
13072|224
113414|367
