178926|23401
185537|23463
175335|23094
199564|24686
148926|26910
184634|23393
199315|15494
186405|23594
124952|16835
214957|25782
177881|19925
227341|26752
176382|23128
118438|25609
180411|23322
221762|26174
175497|23536
221563|26180
132048|23313
175537|22851
182825|23470
224049|26180
181646|23259
198183|24462
222042|26248
222253|26167
200187|23177
203151|24599
214334|24859
192890|23590
181789|23224
220874|26180
197129|24483
200514|24737
123679|22842
168141|26177
183140|23713
202329|24783
177464|23620
204584|24863
195420|23235
140512|23232
178461|22876
131565|22827
223025|26197
219876|25779
175076|22518
173197|22761
120497|22896
176131|17974
186273|21925
190378|23745
175320|23536
175080|23050
181735|23423
200525|24616
185605|22566
171889|22409
184280|23486
136956|21794
177580|23536
175654|22628
181585|23258
181853|23225
223046|26461
183334|23126
184978|23611
224299|25999
176452|22778
205595|25099
188249|23584
122869|25526
189716|23311
173908|22554
221858|26197
174775|23046
117830|21730
190904|23682
174110|16835
177737|25896
202327|24783
180007|23326
206578|25196
182379|23445
176590|23146
192580|23590
222506|25999
173167|22799
174743|23536
180730|22948
223147|16769
198586|25081
184887|22024
205358|25081
123010|22350
222067|26190
184786|22178
209856|25522
181755|23224
199223|24651
171959|22408
171583|26243
180437|22983
174983|22434
120481|23730
204918|25065
187541|23584
171551|24237
212468|25735
219729|26152
177488|22884
199423|24523
183453|22531
219972|26197
130978|26017
175516|23276
177542|23169
206513|24611
177823|22367
187807|22669
203768|24818
197115|23498
171785|22831
168815|23967
180372|23045
212280|25625
203551|24859
196507|24376
171108|24225
181398|23313
225023|26167
222020|26248
186331|23266
179375|23100
227890|26180
175322|23536
189099|23310
190679|23916
131609|16777
171365|24236
210577|25318
196580|24349
183075|23396
136818|24069
189009|22109
114418|23345
223153|26000
184724|23532
227822|27273
138077|23186
187303|23731
184550|22845
169528|16777
218948|26180
185784|23649
108734|23669
169448|20699
177295|22502
170977|27031
207862|25353
220979|26180
123435|25027
197671|24526
127344|22894
171541|24237
122140|22833
188129|24306
202471|24434
182332|23013
221978|26174
171799|25764
195929|23382
216157|23382
227250|26752
94125|24678
77861|23653
200451|24669
199239|24651
195188|24213
176220|22777
193626|24092
207212|22884
181593|23423
183183|22108
168695|16769
131131|26017
137333|26267
177357|22502
223217|26167
219791|26135
118615|22894
193792|23931
175313|23536
187210|23682
128817|24234
177590|25896
221569|26180
120298|25033
175603|22851
215784|23382
224475|26995
179625|23270
219837|24860
177744|23183
180523|23288
203617|24494
178487|22188
220666|26174
173887|22800
184999|23257
178348|23222
193428|24038
175317|23729
201720|24881
125468|25526
181960|23258
213634|25514
122632|23345
175884|26881
201998|24812
122255|23248
168815|23347
172881|22909
221225|20587
181188|23268
96412|22560
171106|26243
171106|24236
202108|22521
222780|26167
167719|23140
191600|23991
127617|24234
208251|22445
177721|22283
187492|22473
192102|23539
181853|23469
173606|22391
173057|22951
180377|23045
176809|22390
223180|26167
174544|21870
137274|23075
184355|23514
133596|22980
202278|24783
224175|26822
221157|26180
227195|26428
219439|26134
205740|25592
136808|25033
120481|25027
120298|23730
171717|24234
176251|26324
122352|24069
190744|22195
225868|26167
198812|24094
174556|22434
150832|20408
173927|24791
125419|22813
187511|22473
184725|23535
183289|23463
144064|23185
181830|18031
123368|26243
209643|25490
182999|22216
194527|23745
187839|22214
188415|21855
214304|25620
122057|23097
227563|26412
203441|24491
183134|22657
193723|23640
208961|25348
175544|23603
121235|22715
220303|26205
187913|23734
222093|20589
177532|24236
125617|25526
176833|23055
178351|25026
191899|23041
122136|24230
177111|22820
175485|23729
176089|23147
205925|25113
205624|19911
187934|23734
222005|26248
176610|23144
155770|23045
225997|27121
190330|23895
198784|24552
184775|23532
214726|25620
209926|25522
186281|23447
178234|22762
131565|24233
219437|26134
218379|26065
129987|25820
119606|16774
183933|23540
226156|26760
180600|23324
225348|26167
223168|26167
120298|25526
178677|23235
177532|24224
174110|24069
214445|25620
201991|24901
221511|26174
172168|22869
120332|23537
196507|24476
188881|22874
174553|22434
202272|24783
186455|23688
189044|22874
222175|25999
195024|24213
179531|23243
227306|26752
222942|26197
96824|23730
131561|25697
117956|25110
175464|23536
221533|20587
175546|23091
207678|25277
168815|20699
131131|24737
211231|25636
179795|23299
191633|23991
177037|23153
205056|23920
222317|25774
130978|24737
125468|23730
222761|26167
179489|23237
215290|25620
165919|24495
121235|22713
175485|24015
182594|23453
176041|22297
179691|25526
220434|20588
120488|25033
177488|26332
198424|24545
77861|17493
120333|23730
206367|24961
124802|23105
167729|26177
187341|23578
190457|23682
221995|26248
184279|23486
222777|26174
201217|23682
137424|21794
181299|18031
189761|23724
220966|20588
171113|25649
184330|22389
176490|22418
183625|23124
149810|16771
184663|23303
182967|23459
183393|21729
221237|20587
195844|24213
178356|23095
227089|26419
181199|23261
174084|23462
209290|25310
176897|23154
198438|24348
200150|23919
177340|23183
178384|23137
187362|23597
140018|23055
178521|25526
184008|21851
146462|22769
195864|24348
122136|22808
173279|22408
198053|22907
204701|24887
174431|21978
185274|23627
190177|23898
203606|24860
200099|24675
171573|24967
189754|23324
201722|24881
172276|22409
181318|18031
170996|22173
101952|23159
184317|23486
196669|23375
187088|23700
175601|21885
193732|23640
136960|26267
179321|20589
219973|25774
176816|23055
177426|22620
200985|24718
183223|23190
125496|23017
167896|23140
184583|23329
178731|26232
223354|25774
122140|25715
185525|23336
207684|25277
177572|25526
178356|23536
224227|26000
193690|23997
222707|25999
211656|25666
214441|25620
129859|25820
190047|23393
197950|24076
167756|20587
171573|24225
189609|23865
195064|24213
195768|23536
193427|25126
168201|23140
184118|23360
200642|24654
189781|23241
178521|25026
223050|26462
201993|24902
175497|23095
174070|22940
193643|24357
206343|24078
197395|20196
146474|22769
192583|23985
210785|23967
179218|22767
194908|24277
226659|26180
197932|15464
207862|25082
200895|24719
200608|24736
196107|24243
105017|23159
121620|22810
131561|22827
226416|25999
168171|26177
194268|23829
209988|25310
195828|23701
176728|16973
208404|25299
201417|24777
177487|23347
227262|26752
170493|26856
204635|22960
190347|23670
178351|23536
136957|23059
192594|24911
181168|23268
192792|23985
180982|23259
173328|22761
195120|24213
180644|23325
171783|26243
180668|22984
223831|26000
171573|24236
176441|22366
206557|25184
130980|25169
221841|26197
186550|21943
167319|20259
176147|23095
179082|23234
150775|20408
175600|23536
199375|23382
181106|23309
185489|23615
172981|22950
188126|24305
200312|24677
174773|19878
197355|24236
178637|22188
106948|23626
182384|23445
185105|23536
195159|23938
207578|25277
193839|23712
203253|24599
187045|23701
224675|16769
183790|23333
185552|23647
200242|24744
223822|26000
222395|26167
183621|23124
183817|23492
219503|26133
205548|16772
209264|22860
174238|22764
188762|23651
175239|23050
184824|23532
177915|26003
196622|24474
176778|22367
171108|22635
131017|26017
204580|25014
184708|23392
190525|23360
227167|26174
219156|26093
222115|20589
171541|25061
207942|25118
124335|24884
222385|26000
182020|22122
200904|24720
206121|25565
174785|23046
170203|16835
181887|22389
190167|23898
169801|22284
188480|22025
150903|20408
192793|23985
219576|26151
197721|16772
123278|23730
138649|24540
175456|22665
177645|23103
150839|20408
175648|22851
208391|25339
176344|23536
206057|25565
192445|24911
222350|26174
181356|23328
200616|23348
206051|22906
183687|23714
120333|25526
177580|23729
211385|25628
178490|22188
173024|22853
223533|26174
219663|26154
216535|25665
200081|24711
206717|25204
179620|23100
171137|22174
205771|25103
193300|23792
211995|25686
120322|25027
203267|24599
192605|24911
197352|20196
174067|24791
173107|22941
205076|23270
174417|21978
125460|25526
219547|26133
126025|25903
171773|20588
172906|22721
184737|22177
176391|23128
184346|23580
168740|16772
175620|22851
179684|25026
183717|23361
177759|23103
187818|25005
175333|23094
185159|23158
184772|22122
172385|22800
220100|20589
190234|23897
200990|24021
222297|25999
210376|25439
193119|23890
175415|22800
202801|24737
125419|21671
150306|16835
187249|23690
201774|24865
120284|23537
173904|22554
118598|23232
176780|22367
205484|19911
118772|22350
146978|22769
96956|24678
225943|26763
193008|23941
221527|20587
180010|23237
188405|21854
168757|23347
173693|22799
126025|27379
186850|23584
175483|23276
150755|20408
202073|24895
177782|23103
200191|24669
179123|24941
212403|25636
178962|26232
182410|23013
181248|23288
188129|25738
179769|23299
120329|23730
198753|15464
202165|24783
182551|23095
222779|26000
195170|23938
175463|23095
137260|23075
188961|22874
197909|24080
171964|24237
173921|22967
174454|23044
137260|26267
198561|24437
177002|23137
217926|25456
220829|26180
217711|22216
196462|24242
119617|16774
221832|26197
177284|22509
193319|23198
130991|24737
201964|24866
175727|22295
176244|23144
