3408|2
5354|4
4088|2
499|4
6173|2
2042|3
2174|4
771|3
6030|2
33|2
492|2
7295|4
5944|4
2425|2
7110|2
2136|1
6941|4
2451|4
6609|4
6098|1
3988|4
3027|4
2273|4
1437|2
6226|4
688|2
1884|3
2939|4
1576|4
6093|1
5859|4
6758|2
1045|1
7058|2
3097|2
5212|1
213|2
3693|3
789|4
3507|3
6214|2
1394|2
4375|3
7073|4
3457|2
5941|1
1881|1
6307|2
4049|3
1337|4
292|3
6632|2
4547|2
894|2
161|1
3002|4
7131|2
4786|2
5734|4
7541|1
3311|1
802|2
4302|2
6455|2
6782|2
5469|2
2662|2
6911|3
803|2
6325|4
4905|2
6032|4
876|1
5705|1
3432|2
6876|2
7663|4
1124|4
6577|4
1952|1
4590|1
4510|3
566|2
1295|4
4785|3
4498|1
5331|4
4253|4
1362|4
3029|4
4239|1
7079|4
3970|4
5254|2
3514|2
5347|4
4369|2
7015|2
6880|4
3553|2
7251|4
4675|2
5767|4
2985|4
5054|2
2509|2
283|2
7775|1
1919|3
363|3
4573|3
6183|3
6695|2
7224|4
2494|3
5683|2
6815|4
903|1
2489|2
3195|2
1911|4
2319|3
3417|4
3749|4
4970|2
1266|2
2801|2
5032|2
5894|2
5776|2
3149|1
6144|1
3999|4
2302|3
4524|2
3189|3
1599|2
1866|4
2343|3
3744|2
5031|4
7022|4
5554|3
2420|2
2471|2
285|4
1117|4
1470|1
344|4
4071|2
5673|2
968|4
1762|1
5537|3
1684|2
5491|1
5388|3
64|4
2440|4
7557|2
4475|2
3142|2
6652|3
1282|4
2334|2
1548|2
709|4
1202|4
1494|4
2178|3
5453|4
4379|2
2955|2
7288|3
2053|3
2794|2
5527|2
6410|2
1374|4
5193|1
5166|4
3497|4
4286|2
7431|2
1781|4
3207|4
5922|2
7501|3
2156|4
6753|3
502|4
2591|4
6974|2
6462|3
6939|2
7289|2
11|1
7492|4
2895|2
3463|2
516|2
4074|3
5131|3
3937|4
6700|1
6309|2
1913|3
5208|2
2787|2
6614|2
4962|2
5176|2
2312|2
7438|3
4358|2
1879|1
1320|2
2192|2
6797|2
3761|4
5833|1
2157|4
6386|2
4174|1
2981|2
6869|2
7629|4
2664|3
2087|4
7189|4
6108|2
7611|3
514|3
4713|2
7750|2
5919|2
5409|2
5213|2
7355|1
869|1
6369|4
504|3
4846|4
6298|1
969|2
4842|2
6105|2
5788|2
4637|4
4076|4
7745|1
3982|4
1364|1
1055|2
4241|2
645|2
3455|4
473|4
3315|2
1951|4
3327|2
5684|2
2856|2
4042|2
1858|2
35|2
3067|2
2625|4
3502|3
7329|4
3386|4
3506|4
2582|2
2182|2
4172|1
6236|1
4690|1
3545|2
2175|2
3320|4
4737|4
383|2
4168|2
7568|2
4881|2
3198|1
7283|1
4681|2
6547|4
3688|1
2435|2
3727|2
3843|1
2026|4
25|1
1567|2
1575|3
2859|2
1896|2
7270|4
7737|2
1483|2
6217|4
2999|2
6069|2
4457|4
2957|3
589|1
6514|2
5572|4
1375|4
4604|1
2481|2
457|4
2421|2
5467|1
1667|2
312|3
7219|4
6656|3
6294|4
2555|2
5078|3
1250|2
118|2
7543|1
2151|1
5440|2
5810|2
2279|4
334|1
2819|4
1459|2
633|4
8|2
27|1
3873|1
1915|4
3515|2
5947|2
3275|3
3434|4
3296|2
4361|3
4584|1
6886|2
2071|2
4662|2
2755|4
4164|2
1649|4
1989|2
7104|3
998|2
2297|2
1851|3
3530|4
3159|2
6918|2
4230|3
538|2
295|1
3828|4
6388|2
5444|2
1380|2
2231|4
654|4
7782|4
3983|4
5956|2
6057|2
3967|1
4333|3
848|2
7016|3
3098|4
1229|1
5558|3
2163|2
1348|4
7190|2
7238|3
900|3
5663|4
929|3
1208|2
616|4
5752|2
2628|2
7275|2
3441|4
6215|1
2697|2
901|4
5462|4
4366|1
5482|2
2286|2
430|4
2148|2
2041|4
6731|2
303|2
1159|4
2092|4
1350|4
843|4
3353|1
7155|4
3100|3
6048|4
6935|2
3266|4
5130|2
938|3
4859|2
3272|3
954|2
4132|2
5245|2
964|1
7681|2
5976|4
2019|2
6345|2
3256|4
3381|2
6980|2
3511|4
7179|3
2082|3
4635|3
5122|4
6785|4
4867|3
190|2
4426|3
5035|3
2655|4
5633|3
2058|4
7525|2
6697|3
7307|2
1850|3
4966|2
2309|2
1972|2
799|4
3395|2
3208|2
4722|2
1648|1
7028|2
6090|4
4972|2
6694|4
1981|4
299|2
1200|3
4072|2
4012|4
1438|4
7045|4
6315|2
6778|2
6950|4
1237|2
7613|2
2131|2
1658|1
2293|3
7175|1
5169|2
6129|3
3334|2
2207|2
3881|4
1670|1
6805|4
1726|2
3508|3
2210|4
498|4
3772|4
7239|2
417|1
4698|1
7211|2
5460|4
1800|2
4061|4
763|1
3939|4
592|4
3483|4
2701|2
1668|2
2961|4
4760|2
7337|4
1701|2
5471|2
2118|2
2147|1
6326|4
3253|3
1857|2
3262|2
6768|2
1232|4
2989|2
6666|3
696|4
1707|1
134|4
2842|2
412|3
738|3
418|2
2959|2
1752|2
4958|4
2220|2
261|4
2498|4
2924|4
4255|3
668|3
1518|4
5832|3
2229|4
6912|1
7014|3
5171|4
6252|2
5274|3
5625|3
2258|2
5363|3
2737|2
7704|3
7278|1
972|1
2631|2
1439|2
5719|2
6862|4
1469|2
7596|1
4650|4
852|1
243|4
4863|4
4019|2
2048|2
6074|2
4425|4
5387|1
6916|3
495|4
2976|4
6053|3
2688|2
1776|2
2538|1
4594|4
3747|4
5652|4
3403|3
7345|1
5179|2
5222|2
2994|2
1309|1
5873|3
3274|2
126|2
7087|4
2259|2
522|2
1855|1
2010|2
1079|2
1404|2
5807|2
2238|1
2634|3
3587|2
7181|4
5225|4
475|2
7517|4
726|1
7601|2
3932|2
6858|1
6191|4
1064|2
3834|2
5590|3
5879|4
581|2
2975|2
3128|2
2663|2
1906|1
4542|2
6442|2
3404|4
3573|2
5777|4
2900|4
1125|2
1154|2
7095|4
5614|4
798|4
3175|4
4981|4
6607|2
6397|2
2603|4
4412|4
3904|3
5475|3
887|3
1456|3
4638|3
7772|2
6741|2
4127|3
4388|2
2642|2
6287|2
3259|4
2518|2
6135|2
2492|1
5093|1
4359|4
1551|3
6023|4
6932|4
4483|2
834|4
1305|2
7259|4
2567|4
1723|3
7047|2
5086|4
6605|2
1720|2
3853|3
961|4
6131|3
7609|3
314|4
2993|4
403|1
4520|4
1960|2
4895|3
4874|4
4817|1
6212|4
6225|4
6593|1
6306|2
4354|1
5700|1
7713|2
1313|2
3066|1
6910|2
1813|2
4667|4
6953|3
4663|2
667|4
690|2
7469|2
1007|2
2703|2
1672|4
1135|2
6863|2
4551|2
6661|1
5432|1
1481|4
4103|3
4693|4
3684|3
2245|2
1627|4
7003|2
3026|2
3622|4
570|4
6914|2
4052|1
4040|4
376|3
5984|2
7495|4
7537|2
598|1
1660|2
129|1
2020|1
6667|2
546|4
932|2
5717|2
1779|4
3252|4
5541|2
3431|4
6376|2
3494|4
1568|3
5027|4
7635|4
809|2
597|3
2035|2
7457|2
7302|1
3003|2
1016|4
7187|2
7296|2
7620|2
3157|2
5265|3
6012|2
1462|2
1013|2
2800|2
5567|2
5778|2
2942|2
7583|2
6984|2
7292|4
3115|1
663|2
4640|2
4884|4
39|2
3601|2
3061|2
3346|3
2620|2
1408|2
7322|2
6621|3
3572|3
3791|2
3879|4
5423|2
1821|4
6317|1
3280|3
1631|1
603|4
7660|1
6125|2
4767|2
1993|1
6346|2
1657|2
3645|4
7297|3
5580|3
752|2
756|2
739|2
5103|2
2393|3
542|2
4372|3
4337|2
3788|2
6327|4
2271|2
6304|1
4162|2
6751|2
523|2
2095|4
4627|2
5744|4
4666|2
5927|4
7225|1
281|2
131|4
496|2
5745|1
3282|3
2222|1
7178|2
3759|3
1417|2
5418|1
4440|2
251|2
7236|4
6964|2
4865|4
3245|4
5869|2
7223|4
934|1
